entry_date,exit_date,days_held,S_entry,S_exit,K1,K2,premium,max_profit,max_loss,pnl,pnl_pct,short_delta,sigma,exit_reason,signal
2018-12-03,2018-12-07,4,249.72560119628903,235.66,237.24,224.75,1.1908,1.1908,11.2992,-3.2843,-29.07,-0.1685,0.2077,stop_loss,signal_C
2019-02-20,2019-02-25,5,250.38357543945312,251.38,237.86,225.35,0.115,0.115,12.395,0.0641,0.52,-0.0366,0.1089,profit_target,signal_C
2019-02-25,2019-03-01,4,251.38168334960935,252.19,238.81,226.24,0.1171,0.1171,12.4529,0.0698,0.56,-0.037,0.1092,profit_target,signal_C
2019-03-01,2019-03-12,11,252.191162109375,251.35,239.58,226.97,0.094,0.094,12.516,0.0703,0.56,-0.0315,0.1048,profit_target,signal_C
2019-04-05,2019-04-12,7,260.6639099121094,262.1,247.63,234.6,0.0938,0.0938,12.9362,0.0659,0.51,-0.0307,0.1042,profit_target,signal_C
2019-04-12,2019-04-18,6,262.1000366210937,261.97,249.0,235.89,0.1026,0.1026,13.0074,0.0658,0.51,-0.0327,0.1057,profit_target,signal_C
2019-04-18,2019-04-23,5,261.9735412597656,264.56,248.87,235.78,0.0668,0.0668,13.0232,0.0592,0.45,-0.0239,0.0984,profit_target,signal_C
2019-04-23,2019-04-29,6,264.5570983886719,265.45,251.33,238.1,0.0467,0.0467,13.1833,0.0326,0.25,-0.0181,0.0929,profit_target,signal_C
2019-04-29,2019-05-06,7,265.45135498046875,264.5,252.18,238.91,0.0444,0.0444,13.2256,0.0405,0.31,-0.0174,0.0921,profit_target,signal_C
2019-05-06,2019-05-07,1,264.5028381347656,260.09,251.28,238.05,0.0068,0.0068,13.2232,-0.1792,-1.36,-0.0039,0.073,stop_loss,signal_C
2019-05-16,2019-05-23,7,259.8780517578125,254.86,246.88,233.89,0.1731,0.1731,12.8169,-0.3563,-2.78,-0.0476,0.117,stop_loss,signal_C
2019-07-05,2019-07-10,5,270.9086608886719,271.04,257.36,243.82,0.1942,0.1942,13.3458,0.1203,0.9,-0.0501,0.1188,profit_target,signal_C
2019-07-10,2019-07-12,2,271.0448303222656,272.9,257.49,243.94,0.123,0.123,13.427,0.0762,0.57,-0.0363,0.1086,profit_target,signal_C
2019-07-12,2019-07-15,3,272.89654541015625,272.99,259.25,245.61,0.1045,0.1045,13.5355,0.0683,0.5,-0.0322,0.1053,profit_target,signal_C
2019-07-15,2019-07-18,3,272.9873046875,271.24,259.34,245.69,0.0516,0.0516,13.5984,0.0287,0.21,-0.0191,0.0938,profit_target,signal_C
2019-07-18,2019-07-23,5,271.2445068359375,272.33,257.68,244.12,0.0138,0.0138,13.5462,0.0107,0.08,-0.0069,0.0788,profit_target,signal_C
2019-07-23,2019-07-24,1,272.333740234375,273.61,258.72,245.1,0.0126,0.0126,13.6074,0.0067,0.05,-0.0063,0.0779,profit_target,signal_C
2019-07-24,2019-07-31,7,273.61358642578125,269.97,259.93,246.25,0.0131,0.0131,13.6669,-0.0454,-0.33,-0.0066,0.0783,stop_loss,signal_C
2019-11-18,2019-11-19,1,284.5248107910156,284.44,270.3,256.07,0.023,0.023,14.207,0.0211,0.15,-0.0099,0.0834,profit_target,signal_C
2019-11-19,2019-11-22,3,284.44268798828125,283.56,270.22,256.0,0.0021,0.0021,14.2179,0.0015,0.01,-0.0014,0.0648,profit_target,signal_C
2019-11-22,2019-11-25,3,283.55828857421875,285.76,269.38,255.2,0.0005,0.0005,14.1795,0.0004,0.0,-0.0004,0.0581,profit_target,signal_C
2019-11-25,2019-11-26,1,285.75592041015625,286.4,271.47,257.18,0.0008,0.0008,14.2892,0.0007,0.0,-0.0006,0.0601,profit_target,signal_C
2019-11-26,2019-11-27,1,286.4032897949219,287.68,272.08,257.76,0.0003,0.0003,14.3197,0.0002,0.0,-0.0002,0.0552,profit_target,signal_C
2019-11-27,2019-11-29,2,287.6799621582031,286.61,273.3,258.91,0.0002,0.0002,14.3898,-0.0005,-0.0,-0.0002,0.0549,stop_loss,signal_C
2019-11-29,2019-12-02,3,286.6130676269531,284.18,272.28,257.95,0.0004,0.0004,14.3296,-0.0037,-0.03,-0.0003,0.0571,stop_loss,signal_C
2019-12-02,2019-12-03,1,284.1783142089844,282.27,269.97,255.76,0.0012,0.0012,14.2088,-0.0045,-0.03,-0.0009,0.0619,stop_loss,signal_C
2019-12-04,2019-12-06,2,284.0141906738281,287.12,269.81,255.61,0.002,0.002,14.198,0.0017,0.01,-0.0013,0.0646,profit_target,signal_C
2019-12-18,2019-12-19,1,291.4277648925781,292.62,276.86,262.28,0.0036,0.0036,14.5764,0.0021,0.01,-0.0021,0.0678,profit_target,signal_C
2019-12-19,2019-12-20,1,292.6223449707031,293.91,277.99,263.36,0.0038,0.0038,14.6262,0.0023,0.02,-0.0022,0.0682,profit_target,signal_C
2019-12-20,2019-12-23,3,293.9052429199219,294.35,279.21,264.51,0.004,0.004,14.696,0.0022,0.02,-0.0023,0.0685,profit_target,signal_C
2019-12-23,2019-12-26,3,294.3542785644531,295.93,279.64,264.92,0.0039,0.0039,14.7161,0.003,0.02,-0.0023,0.0684,profit_target,signal_C
2019-12-26,2020-01-02,7,295.930419921875,297.7,281.13,266.34,0.0041,0.0041,14.7859,0.0033,0.02,-0.0024,0.0687,profit_target,signal_C
2020-01-02,2020-01-03,1,297.69903564453125,295.44,282.81,267.93,0.0082,0.0082,14.8718,-0.0258,-0.17,-0.0042,0.0736,stop_loss,signal_C
2020-01-03,2020-01-06,3,295.4447326660156,296.57,280.67,265.9,0.0139,0.0139,14.7561,0.0095,0.06,-0.0064,0.078,profit_target,signal_C
2020-01-06,2020-01-09,3,296.57183837890625,299.33,281.74,266.91,0.0122,0.0122,14.8178,0.0102,0.07,-0.0058,0.0769,profit_target,signal_C
2020-01-09,2020-01-13,4,299.33013916015625,300.52,284.36,269.4,0.0133,0.0133,14.9467,0.008,0.05,-0.0062,0.0776,profit_target,signal_C
2020-01-13,2020-01-15,2,300.5214233398437,300.74,285.5,270.47,0.0169,0.0169,15.0131,0.012,0.08,-0.0074,0.0797,profit_target,signal_C
2020-01-15,2020-01-16,1,300.74127197265625,303.24,285.7,270.67,0.0074,0.0074,15.0226,0.0064,0.04,-0.0038,0.0727,profit_target,signal_C
2020-01-16,2020-01-17,1,303.2430419921875,304.19,288.08,272.92,0.0053,0.0053,15.1547,0.003,0.02,-0.0029,0.0702,profit_target,signal_C
2020-01-17,2020-01-22,5,304.18682861328125,303.63,288.98,273.77,0.0047,0.0047,15.2053,0.0026,0.02,-0.0026,0.0694,profit_target,signal_C
2020-01-22,2020-01-24,2,303.6278381347656,301.27,288.45,273.27,0.0035,0.0035,15.1765,-0.0151,-0.1,-0.002,0.0675,stop_loss,signal_C
2020-01-24,2020-01-27,3,301.27276611328125,296.44,286.21,271.15,0.0074,0.0074,15.0526,-0.1558,-1.03,-0.0038,0.0726,stop_loss,signal_C
2020-01-28,2020-01-31,3,299.550048828125,294.82,284.57,269.6,0.0447,0.0447,14.9253,-0.2849,-1.91,-0.016,0.0906,stop_loss,signal_C
2020-02-04,2020-02-05,1,301.5385131835937,305.02,286.46,271.38,0.1846,0.1846,14.8954,0.1003,0.67,-0.0449,0.115,profit_target,signal_C
2020-02-05,2020-02-10,5,305.0206604003906,306.69,289.77,274.52,0.2174,0.2174,15.0326,0.113,0.75,-0.0499,0.1186,profit_target,signal_C
2020-04-07,2020-04-24,17,244.3841094970703,260.83,232.16,219.95,4.965,4.965,7.245,3.1973,44.13,-0.3619,0.8194,profit_target,signal_C
2020-08-12,2020-08-17,5,312.40478515625,312.84,296.78,281.16,0.2523,0.2523,15.3677,0.1371,0.89,-0.0544,0.1219,profit_target,signal_C
2020-08-17,2020-08-20,3,312.83984375,313.18,297.2,281.56,0.1983,0.1983,15.4417,0.1037,0.67,-0.046,0.1158,profit_target,signal_C
2020-08-20,2020-08-24,4,313.1823425292969,317.48,297.52,281.86,0.1353,0.1353,15.5247,0.1189,0.77,-0.0351,0.1077,profit_target,signal_C
2020-08-24,2020-08-25,1,317.47821044921875,318.59,301.6,285.73,0.1028,0.1028,15.7672,0.0522,0.33,-0.0285,0.1023,profit_target,signal_C
2020-08-25,2020-08-26,1,318.5891418457031,321.78,302.66,286.73,0.0788,0.0788,15.8512,0.0518,0.33,-0.0234,0.0978,profit_target,signal_C
2020-08-26,2020-08-28,2,321.7831115722656,324.57,305.69,289.6,0.0821,0.0821,16.0079,0.0564,0.35,-0.0239,0.0984,profit_target,signal_C
2020-08-28,2020-09-01,4,324.5697937011719,326.44,308.34,292.11,0.0779,0.0779,16.1521,0.0445,0.28,-0.0228,0.0974,profit_target,signal_C
2020-09-01,2020-09-02,1,326.4399719238281,331.16,310.12,293.8,0.0916,0.0916,16.2284,0.0616,0.38,-0.0256,0.0999,profit_target,signal_C
2020-09-02,2020-09-03,1,331.1615905761719,319.76,314.6,298.05,0.1254,0.1254,16.4246,-2.3202,-14.13,-0.0319,0.1051,stop_loss,signal_C
2020-09-03,2020-09-08,5,319.7647705078125,308.49,303.78,287.79,0.5552,0.5552,15.4348,-2.1965,-14.23,-0.0904,0.1467,stop_loss,signal_C
2020-12-24,2020-12-28,4,344.45281982421875,347.41,327.23,310.01,0.2114,0.2114,17.0086,0.15,0.88,-0.045,0.1151,profit_target,signal_C
2020-12-28,2020-12-31,3,347.4118957519531,349.01,330.04,312.67,0.1858,0.1858,17.1842,0.1388,0.81,-0.0408,0.112,profit_target,signal_C
2020-12-31,2021-01-07,7,349.0081787109375,353.88,331.56,314.11,0.1001,0.1001,17.3499,0.0839,0.48,-0.0261,0.1002,profit_target,signal_C
2021-01-07,2021-01-08,1,353.880859375,355.9,336.19,318.49,0.1485,0.1485,17.5515,0.0981,0.56,-0.0344,0.1071,profit_target,signal_C
2021-01-08,2021-01-20,12,355.8972473144531,358.35,338.1,320.31,0.0965,0.0965,17.6935,0.0826,0.47,-0.025,0.0993,profit_target,signal_C
2021-01-20,2021-01-25,5,358.35223388671875,358.82,340.43,322.52,0.1484,0.1484,17.7616,0.0842,0.47,-0.034,0.1068,profit_target,signal_C
2021-01-25,2021-01-27,2,358.8189392089844,349.5,340.88,322.94,0.1205,0.1205,17.8195,-1.2847,-7.21,-0.0292,0.1029,stop_loss,signal_C
2021-04-16,2021-04-26,10,390.7781066894531,391.11,371.24,351.7,0.27,0.27,19.27,0.1925,1.0,-0.0488,0.1179,profit_target,signal_C
2021-04-26,2021-04-29,3,391.1058044433594,393.4,371.55,352.0,0.2369,0.2369,19.3131,0.1211,0.63,-0.0446,0.1148,profit_target,signal_C
2021-04-29,2021-05-06,7,393.400390625,392.47,373.73,354.06,0.2387,0.2387,19.4313,0.1604,0.83,-0.0446,0.1148,profit_target,signal_C
2021-05-06,2021-05-07,1,392.47314453125,395.33,372.85,353.23,0.1287,0.1287,19.4913,0.0666,0.34,-0.0287,0.1025,profit_target,signal_C
2021-05-07,2021-05-11,4,395.3296813964844,387.92,375.56,355.8,0.1334,0.1334,19.6266,-0.384,-1.96,-0.0293,0.103,stop_loss,signal_C
2021-10-15,2021-10-19,4,420.2805480957031,424.78,399.27,378.25,0.6435,0.6435,20.3765,0.3649,1.79,-0.0833,0.1418,profit_target,signal_C
2021-11-02,2021-11-04,2,435.39056396484375,440.11,413.62,391.85,0.4261,0.4261,21.3439,0.2855,1.34,-0.062,0.1271,profit_target,signal_C
2021-11-04,2021-11-09,5,440.1129150390625,440.56,418.11,396.1,0.3619,0.3619,21.6481,0.2795,1.29,-0.0551,0.1223,profit_target,signal_C
2021-11-09,2021-11-12,3,440.5560302734375,440.45,418.53,396.5,0.1495,0.1495,21.8805,0.0769,0.35,-0.0295,0.1031,profit_target,signal_C
2021-11-12,2021-11-15,3,440.452392578125,440.6,418.43,396.41,0.0962,0.0962,21.9238,0.0703,0.32,-0.0213,0.0959,profit_target,signal_C
2021-11-15,2021-11-16,1,440.6032409667969,442.35,418.57,396.54,0.0391,0.0391,21.9909,0.0237,0.11,-0.0107,0.0844,profit_target,signal_C
2021-11-16,2021-11-22,6,442.3469848632813,440.74,420.23,398.11,0.0297,0.0297,22.0903,0.0164,0.07,-0.0086,0.0815,profit_target,signal_C
2021-11-22,2021-11-24,2,440.7350769042969,442.5,418.7,396.66,0.0184,0.0184,22.0216,0.0121,0.05,-0.0059,0.077,profit_target,signal_C
2021-11-24,2021-11-26,2,442.497802734375,432.63,420.37,398.25,0.0157,0.0157,22.1043,-0.5603,-2.53,-0.0051,0.0756,stop_loss,signal_C
2021-11-29,2021-11-30,1,437.9355773925781,429.41,416.04,394.14,0.1123,0.1123,21.7877,-0.8311,-3.81,-0.024,0.0984,stop_loss,signal_C
2022-03-18,2022-03-25,7,421.786376953125,429.54,400.7,379.61,2.7491,2.7491,18.3409,1.5183,8.28,-0.2023,0.2419,profit_target,signal_C
2022-08-11,2022-08-12,1,400.2323303222656,407.01,380.22,360.21,1.2736,1.2736,18.7364,0.6461,3.45,-0.1321,0.1771,profit_target,signal_C
2022-08-12,2022-08-26,14,407.0078125,386.24,386.66,366.31,1.3106,1.3106,19.0394,-4.4736,-23.5,-0.1331,0.1778,stop_loss,signal_C
2022-10-25,2022-11-10,16,368.3189697265625,377.67,349.9,331.49,2.7725,2.7725,15.6375,1.8915,12.1,-0.2197,0.2628,profit_target,signal_C
2023-06-08,2023-06-12,4,414.0821838378906,418.59,393.38,372.67,0.5,0.5,20.21,0.3889,1.92,-0.0713,0.1335,profit_target,signal_C
2023-06-12,2023-06-14,2,418.58837890625,421.85,397.66,376.73,0.3507,0.3507,20.5793,0.218,1.06,-0.0558,0.1228,profit_target,signal_C
2023-06-14,2023-06-15,1,421.8498840332031,427.08,400.76,379.66,0.2836,0.2836,20.8164,0.1789,0.86,-0.0479,0.1172,profit_target,signal_C
2023-06-15,2023-06-29,14,427.0798034667969,424.32,405.73,384.37,0.2928,0.2928,21.0672,0.2098,1.0,-0.0486,0.1177,profit_target,signal_C
2023-06-29,2023-06-30,1,424.3175964355469,429.32,403.1,381.89,0.2296,0.2296,20.9804,0.1499,0.71,-0.0412,0.1123,profit_target,signal_C
2023-06-30,2023-07-11,11,429.3248291015625,428.53,407.86,386.39,0.2298,0.2298,21.2402,0.1844,0.87,-0.0409,0.112,profit_target,signal_C
2023-07-11,2023-07-12,1,428.5306091308594,431.98,407.1,385.68,0.1427,0.1427,21.2773,0.0945,0.44,-0.0291,0.1028,profit_target,signal_C
2023-07-12,2023-07-13,1,431.978515625,435.41,410.38,388.78,0.1175,0.1175,21.4825,0.0635,0.3,-0.0251,0.0994,profit_target,signal_C
2023-07-13,2023-07-17,4,435.4071350097656,436.65,413.64,391.87,0.1278,0.1278,21.6422,0.0818,0.38,-0.0265,0.1006,profit_target,signal_C
2023-07-17,2023-07-18,1,436.6468200683594,439.89,414.81,392.98,0.096,0.096,21.734,0.0713,0.33,-0.0214,0.0961,profit_target,signal_C
2023-07-18,2023-07-25,7,439.891357421875,441.1,417.9,395.9,0.0649,0.0649,21.9351,0.0443,0.2,-0.0158,0.0904,profit_target,signal_C
2023-07-25,2023-07-31,6,441.10198974609375,443.38,419.05,396.99,0.071,0.071,21.989,0.0575,0.26,-0.0169,0.0916,profit_target,signal_C
2023-07-31,2023-08-02,2,443.3780212402344,435.96,421.21,399.04,0.0579,0.0579,22.1121,-0.3493,-1.58,-0.0144,0.0889,stop_loss,signal_C
2023-08-02,2023-08-07,5,435.9591674804688,436.52,414.16,392.36,0.1054,0.1054,21.6946,0.0547,0.25,-0.0229,0.0975,profit_target,signal_C
2023-08-07,2023-08-16,9,436.52093505859375,425.8,414.69,392.87,0.1005,0.1005,21.7195,-0.414,-1.91,-0.0221,0.0967,stop_loss,signal_C
2023-11-03,2023-11-07,4,422.4903259277344,424.67,401.37,380.24,0.7381,0.7381,20.3919,0.3945,1.93,-0.0907,0.1469,profit_target,signal_C
2023-11-07,2023-11-14,7,424.6673889160156,436.14,403.43,382.2,0.6114,0.6114,20.6186,0.5248,2.55,-0.08,0.1396,profit_target,signal_C
2023-11-16,2023-11-20,4,437.5940856933594,441.51,415.71,393.83,0.8018,0.8018,21.0782,0.4482,2.13,-0.0935,0.1489,profit_target,signal_C
2023-11-20,2023-11-28,8,441.5110473632813,442.16,419.44,397.36,0.7612,0.7612,21.3188,0.4242,1.99,-0.09,0.1464,profit_target,signal_C
2023-11-28,2023-12-01,3,442.1622619628906,446.22,420.05,397.95,0.6667,0.6667,21.4333,0.4508,2.1,-0.0825,0.1413,profit_target,signal_C
2023-12-01,2023-12-07,6,446.2152404785156,445.37,423.9,401.59,0.493,0.493,21.817,0.2981,1.37,-0.0672,0.1308,profit_target,signal_C
2023-12-07,2023-12-08,1,445.3696899414063,447.28,423.1,400.83,0.2811,0.2811,21.9889,0.166,0.75,-0.0459,0.1157,profit_target,signal_C
2023-12-08,2023-12-11,3,447.2842712402344,449.02,424.92,402.56,0.1821,0.1821,22.1779,0.1003,0.45,-0.0336,0.1065,profit_target,signal_C
2023-12-11,2023-12-13,2,449.0241088867188,457.3,426.57,404.12,0.1565,0.1565,22.2935,0.1332,0.6,-0.03,0.1036,profit_target,signal_C
2023-12-13,2023-12-15,2,457.2952575683594,458.01,434.43,411.57,0.1697,0.1697,22.6903,0.1135,0.5,-0.0314,0.1047,profit_target,signal_C
2023-12-15,2023-12-18,3,458.007568359375,460.58,435.11,412.21,0.082,0.082,22.818,0.0545,0.24,-0.0183,0.0931,profit_target,signal_C
2023-12-18,2023-12-19,1,460.5838623046875,463.38,437.55,414.53,0.0741,0.0741,22.9459,0.0387,0.17,-0.0169,0.0916,profit_target,signal_C
2023-12-19,2023-12-20,1,463.3845825195313,456.96,440.22,417.05,0.0772,0.0772,23.0928,-0.3994,-1.73,-0.0173,0.0921,stop_loss,signal_C
2023-12-20,2023-12-21,1,456.96337890625,461.3,434.12,411.27,0.1663,0.1663,22.6837,0.0937,0.41,-0.031,0.1044,profit_target,signal_C
2023-12-21,2023-12-26,5,461.2962341308594,464.18,438.23,415.17,0.1846,0.1846,22.8754,0.1599,0.7,-0.0332,0.1062,profit_target,signal_C
2023-12-26,2023-12-28,2,464.1750793457031,465.19,440.97,417.76,0.0913,0.0913,23.1187,0.076,0.33,-0.0197,0.0944,profit_target,signal_C
2023-12-28,2024-01-03,6,465.1899719238281,457.48,441.93,418.67,0.0269,0.0269,23.2331,-0.1803,-0.78,-0.0076,0.08,stop_loss,signal_C
2024-01-03,2024-01-08,5,457.4805603027344,463.15,434.61,411.73,0.0604,0.0604,22.8196,0.0484,0.21,-0.0145,0.089,profit_target,signal_C
2024-01-08,2024-01-12,4,463.1504211425781,465.18,439.99,416.84,0.0948,0.0948,23.0552,0.0553,0.24,-0.0203,0.095,profit_target,signal_C
2024-01-12,2024-01-19,7,465.1802368164063,470.79,441.92,418.66,0.099,0.099,23.161,0.08,0.35,-0.0209,0.0956,profit_target,signal_C
2024-01-19,2024-01-23,4,470.7914733886719,473.16,447.25,423.71,0.1587,0.1587,23.3813,0.1053,0.45,-0.0293,0.103,profit_target,signal_C
2024-01-23,2024-01-25,2,473.1629028320313,476.26,449.5,425.85,0.1349,0.1349,23.5151,0.0756,0.32,-0.0259,0.1002,profit_target,signal_C
2024-01-25,2024-01-29,4,476.2564392089844,479.42,452.44,428.63,0.1372,0.1372,23.6728,0.1055,0.45,-0.0261,0.1003,profit_target,signal_C
2024-01-29,2024-01-31,2,479.4182434082031,471.23,455.45,431.48,0.1034,0.1034,23.8666,-0.5843,-2.45,-0.0211,0.0957,stop_loss,signal_C
2024-01-31,2024-02-01,1,471.2306213378906,477.4,447.67,424.11,0.2151,0.2151,23.3449,0.1285,0.55,-0.0365,0.1087,profit_target,signal_C
2024-02-01,2024-02-02,1,477.398193359375,482.42,453.53,429.66,0.273,0.273,23.597,0.1486,0.63,-0.0428,0.1135,profit_target,signal_C
2024-02-02,2024-02-06,4,482.4239807128906,482.06,458.3,434.18,0.3055,0.3055,23.8145,0.1708,0.72,-0.046,0.1158,profit_target,signal_C
2024-02-06,2024-02-07,1,482.0628967285156,486.08,457.96,433.86,0.1824,0.1824,23.9176,0.0929,0.39,-0.0319,0.1051,profit_target,signal_C
2024-02-07,2024-02-09,2,486.08343505859375,489.11,461.78,437.48,0.2028,0.2028,24.0972,0.1014,0.42,-0.0342,0.107,profit_target,signal_C
2024-02-09,2024-02-13,4,489.1087036132813,482.16,464.65,440.2,0.209,0.209,24.241,-0.4376,-1.81,-0.0348,0.1074,stop_loss,signal_C
2024-02-13,2024-02-14,1,482.1604614257813,486.54,458.05,433.94,0.307,0.307,23.803,0.1636,0.69,-0.0461,0.116,profit_target,signal_C
2024-02-14,2024-02-15,1,486.5421752929688,489.9,462.22,437.89,0.3128,0.3128,24.0172,0.1662,0.69,-0.0465,0.1162,profit_target,signal_C
2024-02-15,2024-02-22,7,489.899169921875,495.26,465.4,440.91,0.2747,0.2747,24.2153,0.185,0.76,-0.0422,0.1131,profit_target,signal_C
2024-02-22,2024-02-29,7,495.2567443847656,495.82,470.49,445.73,0.4125,0.4125,24.3475,0.2257,0.93,-0.0555,0.1227,profit_target,signal_C
2024-02-29,2024-03-01,1,495.8227233886719,500.48,471.03,446.24,0.3772,0.3772,24.4128,0.1971,0.81,-0.0522,0.1203,profit_target,signal_C
2024-03-01,2024-03-12,11,500.4776306152344,504.31,475.45,450.43,0.3841,0.3841,24.6359,0.2942,1.19,-0.0525,0.1205,profit_target,signal_C
2024-03-12,2024-03-18,6,504.3128967285156,502.04,479.1,453.88,0.507,0.507,24.713,0.2719,1.1,-0.0631,0.1279,profit_target,signal_C
2024-03-18,2024-03-20,2,502.04241943359375,509.5,476.94,451.84,0.273,0.273,24.827,0.1996,0.8,-0.0413,0.1124,profit_target,signal_C
2024-03-20,2024-03-27,7,509.501708984375,512.13,484.03,458.55,0.2995,0.2995,25.1805,0.244,0.97,-0.0436,0.1141,profit_target,signal_C
2024-03-27,2024-04-04,8,512.1349487304688,502.25,486.53,460.92,0.1975,0.1975,25.4125,-0.405,-1.59,-0.0323,0.1055,stop_loss,signal_C
2024-06-20,2024-06-26,6,535.4623413085938,535.73,508.69,481.92,0.0256,0.0256,26.7444,0.0148,0.06,-0.0065,0.0782,profit_target,signal_C
2024-06-26,2024-07-01,5,535.7265014648438,535.56,508.94,482.15,0.0285,0.0285,26.7615,0.0223,0.08,-0.0071,0.0792,profit_target,signal_C
2024-07-01,2024-07-02,1,535.5595092773438,539.16,508.78,482.0,0.0133,0.0133,26.7667,0.0083,0.03,-0.0038,0.0728,profit_target,signal_C
2024-07-02,2024-07-03,1,539.1636962890625,541.57,512.21,485.25,0.0168,0.0168,26.9432,0.0089,0.03,-0.0046,0.0745,profit_target,signal_C
2024-07-03,2024-07-05,2,541.56982421875,544.69,514.49,487.41,0.0181,0.0181,27.0619,0.0118,0.04,-0.0049,0.0751,profit_target,signal_C
2024-07-05,2024-07-08,3,544.6928100585938,545.32,517.46,490.22,0.0205,0.0205,27.2195,0.0109,0.04,-0.0054,0.0761,profit_target,signal_C
2024-07-08,2024-07-09,1,545.3213500976562,545.85,518.06,490.79,0.0179,0.0179,27.2521,0.0112,0.04,-0.0048,0.0749,profit_target,signal_C
2024-07-09,2024-07-10,1,545.8516845703125,551.25,518.56,491.27,0.0092,0.0092,27.2808,0.0071,0.03,-0.0028,0.07,profit_target,signal_C
2024-07-10,2024-07-11,1,551.2529907226562,546.5,523.69,496.13,0.0131,0.0131,27.5469,-0.0637,-0.23,-0.0037,0.0724,stop_loss,signal_C
2024-07-11,2024-07-12,1,546.4996948242188,549.95,519.17,491.85,0.0277,0.0277,27.2923,0.0216,0.08,-0.0068,0.0788,profit_target,signal_C
2024-07-12,2024-07-15,3,549.94677734375,551.46,522.45,494.95,0.0187,0.0187,27.4813,0.015,0.05,-0.005,0.0753,profit_target,signal_C
2024-07-15,2024-07-16,1,551.459228515625,554.73,523.89,496.31,0.01,0.01,27.57,0.0079,0.03,-0.0029,0.0704,profit_target,signal_C
2024-07-16,2024-07-17,1,554.7294921875,546.95,526.99,499.26,0.0074,0.0074,27.7226,-0.197,-0.71,-0.0023,0.0684,stop_loss,signal_C
2024-07-17,2024-07-18,1,546.9514770507812,542.75,519.6,492.26,0.0446,0.0446,27.2954,-0.0943,-0.35,-0.01,0.0835,stop_loss,signal_C
2024-07-18,2024-07-22,4,542.7482299804688,544.7,515.61,488.47,0.0658,0.0658,27.0742,0.0355,0.13,-0.0136,0.088,profit_target,signal_C
2024-07-22,2024-07-24,2,544.70263671875,531.52,517.47,490.23,0.0756,0.0756,27.1644,-1.355,-4.99,-0.0151,0.0897,stop_loss,signal_C
2024-08-15,2024-08-21,6,543.1509399414062,550.57,515.99,488.84,2.1994,2.1994,24.9506,1.2319,4.94,-0.1529,0.194,profit_target,signal_C
2024-08-21,2024-08-30,9,550.5654907226562,553.57,523.04,495.51,2.2164,2.2164,25.3136,1.1804,4.66,-0.1523,0.1935,profit_target,signal_C
2024-10-14,2024-10-18,4,575.6005859375,575.87,546.82,518.04,0.5689,0.5689,28.2111,0.4904,1.74,-0.0624,0.1274,profit_target,signal_C
2024-10-18,2024-10-28,10,575.8665771484375,572.16,547.07,518.28,0.1259,0.1259,28.6641,0.0635,0.22,-0.0213,0.096,profit_target,signal_C
2024-10-28,2024-10-31,3,572.1627197265625,560.15,543.55,514.95,0.1026,0.1026,28.4974,-0.659,-2.31,-0.0183,0.0931,stop_loss,signal_C
2024-11-08,2024-11-21,13,589.2636108398438,584.81,559.8,530.34,0.5937,0.5937,28.8663,0.317,1.1,-0.0632,0.128,profit_target,signal_C
2024-12-06,2024-12-13,7,598.7400512695312,595.19,568.8,538.87,0.4174,0.4174,29.5126,0.2202,0.75,-0.0491,0.1181,profit_target,signal_C
